Date,City,month,Year,PM2.5,PM10,Nitric,NH3,CO,SO2,O3,AQI,AQI_Bucket,Season,Month
2020-04-16,Bhopal,4,2020,57.8,115.67,28.37,14.93,0.8,15.84,47.76,109.0,Moderate,Summer,Apr
2020-04-17,Bhopal,4,2020,53.54,130.31,24.5,14.78,0.76,15.88,48.17,111.0,Moderate,Summer,Apr
2020-04-18,Bhopal,4,2020,59.34,113.89,27.36,19.32,0.79,15.02,58.23,120.0,Moderate,Summer,Apr
2020-04-19,Bhopal,4,2020,42.56,126.07,19.9,16.18,0.59,11.37,73.63,110.0,Moderate,Summer,Apr
2020-04-20,Bhopal,4,2020,60.33,132.44,26.12,14.59,0.75,17.29,63.71,130.0,Moderate,Summer,Apr
2020-04-21,Bhopal,4,2020,39.31,115.59,22.630000000000003,16.0,0.64,14.84,78.35,118.0,Moderate,Summer,Apr
2020-04-22,Bhopal,4,2020,47.96,102.17,27.39,15.4,0.69,15.2,80.27,117.0,Moderate,Summer,Apr
2020-04-23,Bhopal,4,2020,57.59,113.97,24.6,15.13,0.79,16.91,83.48,122.0,Moderate,Summer,Apr
2020-04-24,Bhopal,4,2020,41.99,117.82,20.799999999999997,15.21,0.57,13.09,63.33,110.0,Moderate,Summer,Apr
2020-04-25,Bhopal,4,2020,39.18,125.19,22.21,11.98,0.4,11.27,65.82,118.0,Moderate,Summer,Apr
2020-04-26,Bhopal,4,2020,41.85,134.46,21.770000000000003,12.77,0.48,11.37,76.15,126.0,Moderate,Summer,Apr
2020-04-27,Bhopal,4,2020,26.39,85.85,22.18,18.78,0.47,11.08,81.91,121.0,Moderate,Summer,Apr
2020-04-28,Bhopal,4,2020,35.29,66.47,19.65,14.99,0.47,13.07,86.55,111.0,Moderate,Summer,Apr
2020-04-29,Bhopal,4,2020,82.89,130.53,28.07,17.23,0.73,12.94,80.84,159.0,Moderate,Summer,Apr
2020-04-30,Bhopal,4,2020,44.8,96.89,21.16,15.8,0.55,7.65,85.66,127.0,Moderate,Summer,Apr
2020-05-01,Bhopal,5,2020,32.01,107.92,21.1,14.71,0.43,12.13,74.3,102.0,Moderate,Summer,May
2020-05-02,Bhopal,5,2020,27.77,88.38,16.330000000000002,11.53,0.44,9.17,71.92,103.0,Moderate,Summer,May
2020-05-03,Bhopal,5,2020,19.25,82.49,11.26,10.71,0.35,7.39,69.34,82.0,Satisfactory,Summer,May
2020-05-04,Bhopal,5,2020,31.58,122.09,16.05,17.68,0.46,9.41,67.22,104.0,Moderate,Summer,May
2020-05-05,Bhopal,5,2020,15.83,76.1,15.1,14.14,0.36,8.64,88.12,109.0,Moderate,Summer,May
2020-05-06,Bhopal,5,2020,34.54,89.22,20.15,12.35,0.48,13.95,88.75,114.0,Moderate,Summer,May
2020-05-07,Bhopal,5,2020,16.11,67.7,17.25,11.48,0.35,8.21,76.78,96.0,Satisfactory,Summer,May
2020-05-08,Bhopal,5,2020,27.52,93.84,19.55,10.24,0.44,7.76,83.57,103.0,Moderate,Summer,May
2020-05-09,Bhopal,5,2020,18.74,97.09,12.71,9.55,0.34,7.89,74.13,95.0,Satisfactory,Summer,May
2020-05-10,Bhopal,5,2020,14.74,46.8,13.23,12.12,0.34,8.2,82.56,99.0,Satisfactory,Summer,May
2020-05-11,Bhopal,5,2020,9.48,36.92,14.559999999999999,14.69,0.28,8.87,99.3,127.0,Moderate,Summer,May
2020-05-12,Bhopal,5,2020,24.64,63.97,20.1,15.3,0.49,14.95,84.88,109.0,Moderate,Summer,May
2020-05-13,Bhopal,5,2020,24.57,65.88,21.009999999999998,14.51,0.48,13.84,87.38,116.0,Moderate,Summer,May
2020-05-14,Bhopal,5,2020,21.91,56.23,23.13,17.97,0.44,14.9,82.98,107.0,Moderate,Summer,May
2020-05-15,Bhopal,5,2020,26.18,70.96,22.75,16.36,0.47,20.6,80.83,110.0,Moderate,Summer,May
2020-05-16,Bhopal,5,2020,24.81,68.94,21.32,14.69,0.46,12.43,85.94,112.0,Moderate,Summer,May
2020-05-17,Bhopal,5,2020,19.6,66.04,16.82,15.0,0.37,7.47,89.45,117.0,Moderate,Summer,May
2020-05-18,Bhopal,5,2020,23.88,73.13,16.51,13.96,0.46,8.42,72.55,98.0,Satisfactory,Summer,May
2020-05-19,Bhopal,5,2020,20.12,99.16,19.43,9.94,0.38,8.06,87.72,128.0,Moderate,Summer,May
2020-05-20,Bhopal,5,2020,16.4,105.71,17.54,7.75,0.36,14.42,89.05,115.0,Moderate,Summer,May
2020-05-21,Bhopal,5,2020,22.62,90.6,16.82,9.79,0.45,20.3,103.85,135.0,Moderate,Summer,May
2020-05-22,Bhopal,5,2020,25.27,90.14,16.41,9.36,0.38,13.3,76.7,92.0,Satisfactory,Summer,May
2020-05-23,Bhopal,5,2020,20.18,62.33,10.18,8.61,0.32,11.52,69.56,89.0,Satisfactory,Summer,May
2020-05-24,Bhopal,5,2020,18.29,44.35,8.23,7.82,0.27,9.01,58.9,71.0,Satisfactory,Summer,May
2020-05-25,Bhopal,5,2020,17.38,38.97,8.63,7.94,0.3,13.03,40.33,56.0,Satisfactory,Summer,May
2020-05-26,Bhopal,5,2020,14.9,62.85,9.33,7.61,0.28,11.31,57.61,80.0,Satisfactory,Summer,May
2020-05-27,Bhopal,5,2020,20.03,121.91,11.3,9.85,0.32,13.42,69.97,98.0,Satisfactory,Summer,May
2020-05-28,Bhopal,5,2020,17.85,114.83,10.51,10.6,0.3,12.38,71.28,111.0,Moderate,Summer,May
2020-05-29,Bhopal,5,2020,19.7,111.09,11.07,12.14,0.33,13.02,45.17,110.0,Moderate,Summer,May
2020-05-30,Bhopal,5,2020,21.88,154.8,10.690000000000001,11.91,0.33,8.67,57.96,116.0,Moderate,Summer,May
2020-05-31,Bhopal,5,2020,29.45,134.89,11.45,12.83,0.4,5.72,47.8,134.0,Moderate,Summer,May
2020-06-01,Bhopal,6,2020,21.03,96.44,11.61,11.5,0.41,7.93,42.81,120.0,Moderate,Monsoon,Jun
2020-06-02,Bhopal,6,2020,16.93,65.39,11.9,12.08,0.39,11.66,35.03,89.0,Satisfactory,Monsoon,Jun
2020-06-03,Bhopal,6,2020,17.26,46.43,13.649999999999999,12.48,0.42,10.4,43.81,64.0,Satisfactory,Monsoon,Jun
2020-06-04,Bhopal,6,2020,7.93,13.16,16.98,17.92,0.43,16.54,55.45,75.0,Satisfactory,Monsoon,Jun
2020-06-05,Bhopal,6,2020,13.61,35.54,16.85,15.93,0.44,15.65,47.51,70.0,Satisfactory,Monsoon,Jun
2020-06-06,Bhopal,6,2020,19.53,49.9,21.44,16.63,0.43,13.32,42.73,66.0,Satisfactory,Monsoon,Jun
2020-06-07,Bhopal,6,2020,14.54,42.14,17.65,17.14,0.42,12.11,45.73,78.0,Satisfactory,Monsoon,Jun
2020-06-08,Bhopal,6,2020,12.75,43.49,17.46,15.18,0.43,12.78,49.62,76.0,Satisfactory,Monsoon,Jun
2020-06-09,Bhopal,6,2020,15.77,50.01,17.12,14.8,0.52,15.7,53.27,73.0,Satisfactory,Monsoon,Jun
2020-06-10,Bhopal,6,2020,15.42,53.78,21.490000000000002,17.39,0.52,11.13,46.84,68.0,Satisfactory,Monsoon,Jun
2020-06-11,Bhopal,6,2020,20.25,65.16,25.82,17.99,0.63,22.7,31.68,65.0,Satisfactory,Monsoon,Jun
2020-06-12,Bhopal,6,2020,24.26,67.49,21.71,19.28,0.65,9.76,53.91,79.0,Satisfactory,Monsoon,Jun
2020-06-13,Bhopal,6,2020,21.85,49.55,24.63,19.94,0.71,7.46,37.84,67.0,Satisfactory,Monsoon,Jun
2020-06-14,Bhopal,6,2020,20.64,42.36,16.67,21.49,0.58,9.63,40.36,67.0,Satisfactory,Monsoon,Jun
2020-06-15,Bhopal,6,2020,12.16,29.73,17.529999999999998,18.88,0.59,8.15,75.59,84.0,Satisfactory,Monsoon,Jun
2020-06-16,Bhopal,6,2020,14.33,34.91,25.52,17.27,0.49,8.8,80.5,90.0,Satisfactory,Monsoon,Jun
2020-06-17,Bhopal,6,2020,15.38,45.42,27.769999999999996,16.9,0.46,20.16,79.64,87.0,Satisfactory,Monsoon,Jun
2020-06-18,Bhopal,6,2020,15.62,48.76,31.04,15.78,0.58,10.84,77.57,86.0,Satisfactory,Monsoon,Jun
2020-06-19,Bhopal,6,2020,16.08,48.35,40.36,13.28,0.94,12.91,66.66,81.0,Satisfactory,Monsoon,Jun
2020-06-20,Bhopal,6,2020,17.49,49.39,19.14,17.78,0.87,12.01,54.27,72.0,Satisfactory,Monsoon,Jun
2020-06-21,Bhopal,6,2020,20.94,66.39,16.57,27.57,0.47,10.21,41.3,59.0,Satisfactory,Monsoon,Jun
2020-06-22,Bhopal,6,2020,19.17,55.27,20.659999999999997,17.01,0.54,10.56,47.58,67.0,Satisfactory,Monsoon,Jun
2020-06-23,Bhopal,6,2020,15.56,39.65,18.020000000000003,16.08,0.55,10.78,40.8,52.0,Satisfactory,Monsoon,Jun
2020-06-24,Bhopal,6,2020,14.49,40.62,22.66,14.6,0.56,9.29,54.42,64.0,Satisfactory,Monsoon,Jun
2020-06-25,Bhopal,6,2020,19.66,51.12,21.1,14.01,0.62,8.9,38.72,55.0,Satisfactory,Monsoon,Jun
2020-06-26,Bhopal,6,2020,16.85,40.64,23.810000000000002,15.39,0.64,15.41,33.59,60.0,Satisfactory,Monsoon,Jun
2020-06-27,Bhopal,6,2020,11.04,26.77,15.43,12.86,0.48,9.48,51.27,66.0,Satisfactory,Monsoon,Jun
2020-06-28,Bhopal,6,2020,13.58,37.76,11.82,12.56,0.41,12.83,48.24,55.0,Satisfactory,Monsoon,Jun
2020-06-29,Bhopal,6,2020,14.68,43.1,16.2,12.8,0.46,13.28,48.45,56.0,Satisfactory,Monsoon,Jun
2020-06-30,Bhopal,6,2020,14.48,46.7,17.81,11.19,0.5,12.78,50.01,59.0,Satisfactory,Monsoon,Jun
2020-07-01,Bhopal,7,2020,14.0,30.0,9.84,8.05,0.35,12.45,48.77,69.0,Satisfactory,Monsoon,Jul
2017-12-07,Brajrajnagar,12,2017,171.38,311.68,84.32,7.78,3.26,5.83,4.69,171.38,Moderate,Winter,Dec
2017-12-08,Brajrajnagar,12,2017,126.67,192.81,84.32,7.97,2.94,5.43,10.51,304.0,Very Poor,Winter,Dec
2017-12-09,Brajrajnagar,12,2017,105.11,154.39,84.32,8.15,2.83,5.1,10.33,291.0,Poor,Winter,Dec
